RegionName,RentToSaleRatio
11968,0.01981689974628396
88203,0.01978021978021978
11932,0.019424460431654675
08402,0.01936989090944264
48228,0.017815252871812404
48238,0.01750960463848089
76301,0.017385257301808066
63102,0.016884860691507218
39204,0.01685811160610231
61603,0.016751002197089273
53206,0.016630819156713432
36110,0.016536458333333334
76302,0.016145833333333335
31206,0.01614578027552354
43609,0.01595244727147354
46407,0.015833333333333335
11954,0.015661145908593223
71108,0.015622295511431164
01608,0.01553043089703358
48227,0.015434308339824298
45402,0.014716223067872906
24541,0.014514514514514515
45417,0.014255581279384387
44707,0.014156796390298928
21223,0.01414470882330748
35073,0.013905882352941176
40210,0.013884147183772122
40212,0.01386290200357567
48141,0.013780758176807573
38106,0.013752988421578039
74126,0.013617021276595745
63137,0.013601820377792086
44112,0.013560383957557678
77801,0.013540329398475326
48219,0.013443062616101129
74110,0.013334943085282032
14611,0.013181824458376467
60466,0.013022875446769775
44128,0.012998197195551831
63136,0.012941288719219256
53205,0.012938460446575279
45406,0.012898699581881114
44105,0.012896199236673303
44110,0.012860111182244293
35224,0.0126
35020,0.012548004778810152
35208,0.012515524303207173
43607,0.012512643406834813
18508,0.01249519890260631
19013,0.012362253127855044
36107,0.012189903870502353
31705,0.012172607509181851
48224,0.011986038044717016
15132,0.01195084485407066
60471,0.0119136
29501,0.011830798479087452
48602,0.011790123456790123
50703,0.011655303571115314
13905,0.011609605982421703
19133,0.011537122235002445
46016,0.011535799487826386
13126,0.011508852963818322
47807,0.01149377783088427
44314,0.011477339611536198
21217,0.011464103106967157
62703,0.011444704973471696
38108,0.0113918937753648
45405,0.011301873536958898
18101,0.011238157326054512
60419,0.011236878152841417
38109,0.011208311025967213
60621,0.011196060264718186
60411,0.011151939310048035
44306,0.01109375
35064,0.011055555555555556
36605,0.011027343187040855
45403,0.010985342248010293
40211,0.010982277468986256
70802,0.010926649377883587
77074,0.010892094705819075
74119,0.010837065778774276
16504,0.010810810810810811
48235,0.010796146455070132
19132,0.010767469682363931
38127,0.01075615435717373
44115,0.01066097464205825
44705,0.010642482946726692
81611,0.010631739295472595
46616,0.01060070671378092
61104,0.010576923076923078
44137,0.01055885413493482
63121,0.010558026264289365
44123,0.010555870589096876
10601,0.010550994082529982
19602,0.01054433681058449
30303,0.010500874449632937
48174,0.010486631016042781
38118,0.010459464998341021
48089,0.010457897871941556
08028,0.010441692527754266
46613,0.01042243270457567
13204,0.010420215089516177
21213,0.010390657620033883
39212,0.010390635871085095
74106,0.01032113821138211
73129,0.010315355775989628
06510,0.010228442526332057
21205,0.010161286138561688
14619,0.010156701556311066
60301,0.01013514003954688
64128,0.010086357322233556
35217,0.010076470204218915
36104,0.010040701629807611
31707,0.010038754153707823
44119,0.01002935076612756
48223,0.010005366510769288
44703,0.009989842736010203
63134,0.009917662608194551
16323,0.009913882371933995
77840,0.009881364481086168
47713,0.0098769983088326
08201,0.009860935389319335
48021,0.009826358338000581
48209,0.009824094846854403
45044,0.009822925242744042
27105,0.009765728476821191
61604,0.009710760096832393
44132,0.009709527845666841
35211,0.00968083328258167
33313,0.009618809484131624
17104,0.009607371794871795
19142,0.009596418149212721
48240,0.00957546195777549
76528,0.009565217391304347
60440,0.009552309677311981
19140,0.009543623284144568
48214,0.0095244962216407
63135,0.009514473862446884
68111,0.009506923076923078
48091,0.009501444219384259
48125,0.009496791650916471
44311,0.009441912179149968
60443,0.009424896432967341
33484,0.009408465187799928
14301,0.009407181414158876
48341,0.009379885356956748
44305,0.009373126145094038
61108,0.00936536818781511
06518,0.009365271037900665
49006,0.009351717495559993
33716,0.00927302259443766
60827,0.009268392687477041
47302,0.00925
38107,0.00924808429118774
14613,0.00924303382219881
38114,0.009240080244226725
49442,0.009239286970791237
72204,0.009232217662110284
64130,0.009222808568233723
44052,0.009199950473241281
30363,0.009195402298850575
19131,0.009194517086990216
74115,0.009191704615603098
39759,0.00918518249932146
44125,0.009183449996627286
32254,0.009144767515740483
61801,0.009129434661203435
08080,0.009127060763059242
44121,0.00912684365107894
73119,0.009101704138517365
77099,0.009096381421437856
48915,0.00909090909090909
19801,0.009075283859414193
33128,0.009045807134279505
08051,0.00904215189467037
34135,0.009031523075906243
44320,0.009013136814728682
30288,0.00900515685024184
33016,0.008990626254161084
61032,0.008960086885691013
23607,0.008957789574614721
48207,0.008954375781335126
60636,0.008951224514210048
19604,0.008923185397807346
63034,0.008920212765957447
44102,0.008882168389457034
43612,0.008876121296892771
38128,0.008873398947487654
15210,0.008854088837875088
48910,0.00883388103185933
08755,0.008824742268041237
33445,0.008820155516625091
33434,0.008815696427032779
08618,0.008815299791646554
48225,0.008807814181459029
32209,0.008804823247316696
15120,0.008787892888860983
63114,0.008785541888129645
13203,0.008760747679290092
60073,0.008750351444862437
64106,0.008737845956429176
63042,0.00873375956658786
61701,0.008729810927891435
63112,0.008728348183819776
48184,0.00872776099362202
60409,0.008721475461081587
14623,0.008714956234935938
62702,0.008713592233009708
48239,0.008702506576967861
63138,0.008700293321845345
15219,0.008675108616165527
73115,0.008659937202967559
14211,0.008659864772630912
85746,0.008659511970038393
53218,0.008657783176744269
63031,0.008641821778356687
72209,0.008635845237299607
48180,0.008634249511288222
66044,0.008631196858822871
40218,0.008611962354886711
13413,0.008606271645881307
31204,0.008600963354917798
48215,0.008596491228070175
48066,0.008594597474562189
48146,0.008586170335302607
48221,0.008574620414890495
06901,0.008556846961149916
33322,0.008554469560998644
32310,0.008540322580645162
48912,0.00853969239189852
14215,0.008534154660349397
12206,0.00853223060049178
63033,0.008504192117200368
63103,0.008498685571191638
45219,0.008489559539872335
28301,0.00848298516504014
38141,0.008468020923339583
20006,0.008467328938376727
18704,0.008467149850083198
48033,0.008465290272348092
88310,0.008432373471855199
77053,0.008418280261246348
72206,0.008407763979932035
77060,0.00839232129100397
12202,0.008389261744966443
77072,0.008376907290086553
18702,0.008363201911589008
44120,0.0083551004166994
01001,0.00835394862036156
30260,0.008344988344988345
33442,0.008343176282903118
38115,0.008337506041725715
13045,0.008336879432624114
46241,0.008328650160002182
45011,0.00832168423396427
08021,0.008296506516785348
07102,0.00829519646572531
19023,0.008293768545994066
77032,0.008291504903151706
18466,0.008277777777777778
71118,0.008272536687631029
44256,0.008260553926902883
67214,0.008257052154798002
30901,0.008238308208873855
73149,0.008225108225108226
53209,0.008222490642408757
35214,0.008211860490949376
47303,0.008210560137072751
44077,0.008210363917793548
35805,0.00820569483958504
30291,0.008195130317482082
60118,0.00819151175626358
18109,0.008170098326238091
60115,0.008136986301369864
48093,0.00812807881773399
13820,0.008125472411186697
49007,0.00812482800929599
70068,0.008120102904000608
17103,0.00811965811965812
74112,0.008112351771090837
71111,0.008097119877678267
43537,0.008093478260869565
61111,0.008087617883174756
32208,0.0080853695150992
60425,0.008081115335868187
35404,0.008076286830065931
72114,0.008075000677103266
08360,0.008074956407390251
33936,0.00807103825136612
48911,0.00806941116007034
11953,0.00805038443963205
13210,0.00804406455519564
48328,0.008023349505336112
46218,0.008015111003525645
44710,0.007992856485399335
77707,0.007991178013511721
33172,0.007991087228703116
30241,0.007978367059146748
48030,0.00797474119603099
64132,0.007968597110200691
08332,0.007964601769911504
36116,0.007961113497564457
14606,0.007960262843474945
46324,0.007959479015918957
66106,0.007959459459459459
40258,0.007954778690498106
64105,0.007946982450221062
32206,0.00794607310893956
60194,0.007940271110971162
07095,0.00792671301628178
61832,0.007912548667265647
13601,0.007912180465256297
32818,0.00791140594107489
73111,0.007909366347835905
45067,0.007895833333333333
48507,0.007892550895853927
10941,0.00788301282051282
33446,0.007881960735893319
78572,0.007880190796857462
32117,0.007873847211555634
27260,0.007867001146049662
60030,0.007855094325036277
35215,0.007853557781564673
33319,0.007851497415422385
30274,0.007842774259727722
35235,0.007840654992373089
73162,0.007835688215410187
08823,0.007825040128410916
75241,0.007823874283734307
77033,0.007820527095404563
19134,0.007820318096400951
70126,0.007813364406708146
51501,0.007812995089383446
75202,0.007808226533889932
75217,0.00780619982845242
32065,0.007806151829146118
43615,0.007796584334999824
21215,0.007793208856619988
28306,0.007790427110506598
19082,0.0077811475236179255
08015,0.007778557430773837
28314,0.007777669211988551
71112,0.007766899914006047
53142,0.007763562680733747
77029,0.007759699624530663
45410,0.007758886283885281
40215,0.0077559336048904255
60430,0.007753569778500605
33054,0.007753206920488776
43614,0.007752958949465611
35005,0.007752049898348068
70056,0.007748455457683494
15235,0.007739599254427191
70460,0.007733140638001632
33467,0.00772944457796232
48101,0.00772626931567329
13021,0.007723941736127083
32966,0.00771878782357003
44641,0.007703333333333334
64134,0.007696775793650794
15905,0.007695263045058624
48081,0.007692307692307693
78207,0.007689600193691235
18017,0.007688760985048968
76105,0.007684659090909091
60133,0.00768157283050435
33449,0.0076663758613552515
31763,0.007662573897226012
08753,0.0076612745098039205
30034,0.007661116594299086
17111,0.007655048143840519
32922,0.007654971796080749
73109,0.007654518997254238
32244,0.007645434662465848
60628,0.007641145049704086
08619,0.007640379213248696
14626,0.007638684326418176
77318,0.0076382095727396595
20770,0.0076332659372442485
28034,0.007631969422639871
43211,0.007622417390751729
32505,0.007621399616053678
44109,0.007611358697618136
77586,0.007607121714122685
35233,0.007606703668384779
33773,0.007593867842678387
32811,0.007587213611257774
33860,0.007573984672351938
45205,0.007572332253070685
77530,0.007569910514541387
08901,0.007561955296998032
48439,0.007560197081258891
38637,0.0075461606459934355
73110,0.00754572171072031
39206,0.007534355883519606
15001,0.007523166192491387
72117,0.007520086584530791
23803,0.00751691412274565
44111,0.007516240209962588
77489,0.007516039021293711
48135,0.007514922969218975
29150,0.007514906410432852
19121,0.007510970981399388
39211,0.007510397481065038
14212,0.0075085454737668774
47401,0.007506396559125
48126,0.00750380696618461
14617,0.0075
30238,0.0074985780423280435
48823,0.007496002203076293
44095,0.007494733592168374
60085,0.0074873372019760645
77067,0.007487255422367954
36109,0.007485668079384319
60020,0.007485365853658537
43611,0.007482142857142857
11980,0.0074756669060734955
06002,0.007472201198251356
46320,0.007470528667415404
64123,0.007469671630722453
32821,0.007459659059702311
35601,0.0074585962045234915
60586,0.0074572543674885396
32962,0.007452227221643957
33136,0.007444266790499412
18042,0.0074421188051971504
76708,0.007439234671080479
08401,0.007438377421412113
32304,0.0074300051713970415
35816,0.007429626750396581
37660,0.0074234251218186975
08046,0.007422303687092341
55101,0.007421159749292694
33068,0.007419533507813796
79924,0.0074178781014617124
11727,0.007412868888535
75060,0.007408399278000066
79930,0.007406901949562029
77086,0.007397037037037037
45324,0.007393006355422032
67216,0.007392264756566426
53210,0.0073907540503925446
53204,0.007390747442622706
23701,0.007390350877192983
48071,0.007388663831021296
45239,0.00738267576399053
61866,0.007379992850766447
48310,0.007377409318944972
33415,0.007376468333081717
73507,0.007370027627507205
48075,0.007368421052631579
46323,0.007362116169701734
21229,0.0073617491707796785
15146,0.0073599478531865305
60502,0.007357357357357357
47408,0.007355712976566965
75134,0.007355336243726273
34112,0.0073551848213192555
33069,0.007351368851708322
33498,0.007349542209760124
60606,0.007347758748964594
33417,0.007343732605169086
43613,0.007340142413435118
15213,0.007335439363578655
19607,0.007325581395348837
28303,0.007322791643833451
49002,0.007320497392699559
43227,0.007317408426185103
21040,0.007316039635035089
30273,0.007314903974634754
35401,0.0073142000231151885
45069,0.0073075818727941465
30906,0.007306029546628491
46825,0.00730394074753729
23510,0.007303827160493827
24012,0.007301877017962531
43223,0.007300440535044789
46235,0.007300365916087537
18102,0.00729949453242043
14609,0.007296880696341212
19143,0.007294405997504771
33126,0.007288884029656424
60195,0.00728645241801291
89109,0.0072810263762703095
73505,0.007274576828570355
08087,0.007272727272727273
77554,0.007272727272727273
44319,0.007272132393695235
55412,0.007271666445000701
75227,0.007267494170563321
18103,0.007267341666911989
63074,0.0072663925633023665
60504,0.007263513560441553
46226,0.007263501545838417
70501,0.007248164296196583
31602,0.007246596179348051
38672,0.007244226681196889
19124,0.00724387838923348
30297,0.007239525034430452
19802,0.0072395128552097425
24504,0.00723809993107289
72022,0.00723404255319149
32114,0.0072272155600852945
30134,0.007226694351693822
08648,0.007225428139209729
48124,0.007220011053155038
63125,0.007216932562434613
06606,0.007213541666666666
33437,0.0072065563189195984
44039,0.0072034574275401135
30035,0.0072011143192566626
33160,0.0071921905338714395
12203,0.007191547115163102
49008,0.00718614013267949
32605,0.007180082801835068
46231,0.007174671010341752
65802,0.007165872806718451
19139,0.007163916270432377
33426,0.007163349775320174
18252,0.00716
30349,0.007158548451449819
43204,0.007155444516599385
74145,0.0071542033896844215
67501,0.007148232248182792
23605,0.00713864821617332
46217,0.007134657238272931
75181,0.007130096672314209
19126,0.007126242334531614
28304,0.007125263526985643
43232,0.007125079753836873
60446,0.007113798387090519
30296,0.007111071532633844
33952,0.007109941982990569
38655,0.007093699949083184
34668,0.007092788784307272
18706,0.0070921985815602835
70726,0.007091308985428259
60617,0.007090578747660126
13760,0.0070903193615322645
33066,0.007086459938857379
60602,0.007084690553745929
49001,0.007084583895889024
20602,0.007082152974504249
38116,0.0070793193505298046
79903,0.007070544753334405
35810,0.007070403776785256
60436,0.007069444444444444
30236,0.007064141690784074
32822,0.007063906850189418
31313,0.0070609190233266025
14305,0.007059633027522935
23693,0.0070590308990214155
33907,0.007058679773461636
56601,0.007057674553459023
32159,0.007055429816109966
72118,0.007053337941419836
71105,0.007051355225108379
33409,0.007047859608800785
61103,0.007045098280946042
70769,0.0070421739078191355
77088,0.007041930374536651
17403,0.007041454515922577
60649,0.007040144271098957
33782,0.007034929863003434
10451,0.00703391167192429
38122,0.0070285929872489425
28532,0.0070227002057148364
35206,0.007020550024470223
08830,0.007020137348475598
34952,0.007011537959613979
75215,0.007011407277224501
64052,0.007005839145169797
27834,0.007005787243648125
14207,0.007005451240819501
06360,0.007004938209591249
73008,0.007004098271757978
23453,0.00700034606535474
17815,0.006999641284269214
33461,0.006998739895300161
43952,0.006998067166907089
33954,0.006997485853729227
36526,0.006995314424665659
08527,0.006994446068401053
48237,0.00698839261627474
31093,0.006987514232381453
45102,0.006982069655649482
44070,0.006981718815049446
44240,0.00698115582291541
60077,0.006978221597578658
32839,0.0069775718464874775
46222,0.006977388062027838
27401,0.006976771535395471
33324,0.006976615815654889
77083,0.0069749519804617
60061,0.00696901052723818
64129,0.006968059031142093
75253,0.006966666666666667
79904,0.006951988666997734
10970,0.006951837769328263
70601,0.006950887723470717
67218,0.006948995918792621
37921,0.006947008440115731
33063,0.0069425497641005356
67213,0.00694196756525483
67211,0.006940883200664652
73114,0.006937078262116498
08831,0.0069306799336650085
18015,0.006929396805922038
21224,0.0069279994110751615
33715,0.006927750915385246
07856,0.006923867429576245
77002,0.006923643186633178
32162,0.006923549154831718
77048,0.006921607993815409
60643,0.006920027488244131
32810,0.006918979967733762
90067,0.006918309816128632
21234,0.006918161374950949
60441,0.0069179036418292065
46254,0.006915403814093954
44241,0.006910109699112663
44057,0.006910039113428944
33469,0.006909925153754305
76014,0.006909561997658986
44223,0.006909171594467941
33763,0.006909071469230496
44146,0.006904907323265047
33190,0.0068970323106030546
31419,0.006894406285865
53216,0.006892743458692717
34986,0.006891363698715648
45215,0.006891098679539065
33813,0.006889319849747048
33569,0.0068884300902411376
53224,0.0068882042845860745
47304,0.0068863398562599275
61265,0.006885037630618745
53715,0.00688429571303587
21218,0.006878691985419098
77054,0.0068775366161711714
77073,0.006877177077048421
61615,0.006875773104625801
36111,0.0068757623196482555
92637,0.006875494018916867
74107,0.006875
74129,0.0068740055926710545
33064,0.006872357050105299
06340,0.006870049239991436
75249,0.006865154800505095
08052,0.0068613001443121845
45241,0.006858541598377163
21202,0.0068580763515914064
43219,0.006854924356534499
21239,0.0068543810544662385
46545,0.006848596168984518
68104,0.006848485124044177
75051,0.006848147211827864
08034,0.006838144730625042
17102,0.006837539898314612
33012,0.0068311526729636154
63144,0.00682908222322416
48152,0.006826923076923077
77017,0.006825581395348837
18104,0.006823525312288124
54481,0.006822742474916388
48312,0.006822721598002495
79934,0.006821812832342096
61821,0.006821600832385354
72015,0.006821462426873778
76501,0.0068212824010914054
13031,0.006819363222871995
77502,0.006818181818181818
73127,0.006816630733195922
73135,0.006816028460618303
49507,0.00681297609666404
21216,0.006811844185712232
33573,0.006811603342499266
23707,0.006811594202898551
33436,0.0068113918818502196
77047,0.006811006289308176
35115,0.00681
33314,0.006809617646498953
48127,0.0068090499166668554
68106,0.006807055826972039
79106,0.00680532716319949
33948,0.006803405572755418
08016,0.00680327868852459
74006,0.006802969068532689
08406,0.006802914312367168
37601,0.006802744851412341
21221,0.006798072547260694
21236,0.006793189030588612
07753,0.006792968490878938
45420,0.006789965609940977
06042,0.006788993182806833
48642,0.006788015274709991
23860,0.006780898518849846
48035,0.0067756582367303805
46229,0.006775515363322734
63111,0.006774881419503916
90014,0.006770446040540523
33496,0.00676540384027075
48083,0.006756100447706038
66604,0.0067559097421203435
79411,0.006755546775899901
19018,0.0067529397488571095
13037,0.006751054852320675
08003,0.006745547504990531
18018,0.006743531837263613
77338,0.006743347130353229
46901,0.006743035495299121
34474,0.006740966395832702
32808,0.006740605871978421
27407,0.006740194056233158
85033,0.006734858318839868
32444,0.006733470676541911
61822,0.006733275412684622
32210,0.006731048760404145
41071,0.006729376816523954
47150,0.006726522612087734
34983,0.006726301904991161
52601,0.006725146198830409
30179,0.006724468177060046
32579,0.006724198992116302
33578,0.006721755154168948
34957,0.006716856164540545
18052,0.006716417910447761
39503,0.006716270006301711
61107,0.006713401575979086
33761,0.006710416666666666
06704,0.006707883783892999
40219,0.006706967345060271
62226,0.006702641682877546
66614,0.006698828442855096
48186,0.006696716995759218
33463,0.006692269739879114
33971,0.006687951349296845
67217,0.006687391507224672
28602,0.006686395574042657
34984,0.006686046511627907
32713,0.006681124779844546
60506,0.006680110237279023
27406,0.006679293107684816
75402,0.006678787878787878
77706,0.006677340819559489
08865,0.006676516846797266
33543,0.0066683679691141255
35126,0.00666779066832185
19805,0.006667504018533505
73159,0.006665897180235221
36106,0.00666252221270609
79928,0.006659867864229316
89119,0.006659064778039263
70663,0.0066554333478899925
33027,0.006655256451219312
34205,0.006652780763481729
55411,0.006651642099867928
32606,0.006649506910358395
18509,0.006649243791548762
76126,0.006649196302502163
21222,0.0066484619260973295
29611,0.00664821578792376
78242,0.006647081539819247
33180,0.00664369417946604
44709,0.0066412601626016235
25404,0.0066405895691609975
76134,0.0066385217103830125
01901,0.00663756953975462
33605,0.006637150561795969
44714,0.006635891517599538
62220,0.006635216988712314
61614,0.006634773774833296
32569,0.006634696195111082
07457,0.006630752859803139
28311,0.006626221209902807
77062,0.006623949235386565
45365,0.006622197166413635
33035,0.00662148400372841
19601,0.006620021202676472
45231,0.0066195588654098724
32805,0.0066192995716805245
08054,0.006618294785994192
48842,0.006618060240597296
76140,0.006615606975605829
30083,0.006615529777305712
70458,0.006614687748351404
55311,0.0066132413724949105
62234,0.0066107709278736045
79414,0.006610184665526464
02740,0.006609523809523809
10452,0.006607510939023938
38671,0.006607442334377219
15136,0.00660519835373604
40272,0.006599731765384271
23464,0.006596121061947721
77087,0.006593406593406593
77373,0.006593373328284745
34653,0.006589960769553061
76148,0.006587594236961604
33183,0.006587273472762128
73401,0.0065843553741161305
33351,0.00657964452466704
75503,0.006579445594603734
85614,0.006579428928774542
16046,0.006577919147090171
78219,0.006576608421625383
79936,0.006574718509092296
19401,0.0065742725596325555
53081,0.006574074074074073
53403,0.006572840245545741
60101,0.006570164964900603
45039,0.006569513266756433
38112,0.006569375974420759
33759,0.006569031487650678
19138,0.006568210862762121
78503,0.006567394535387486
75149,0.0065668662947545595
30058,0.006564671406515924
22655,0.0065625
46237,0.006562161092705042
30168,0.006562058963062063
06106,0.0065618525370240745
29445,0.006560021922845141
68122,0.0065594846260231265
40208,0.006556706830649106
46113,0.0065548656558549806
79925,0.006554625739374485
77532,0.006554484973430137
32211,0.006550902606062921
52402,0.006548759110466625
33407,0.006547882004207304
30071,0.006546508702740229
08053,0.0065463306940848325
30265,0.006544124448852701
33805,0.006541342457065634
06040,0.006537525552887549
61820,0.0065373003828037984
30088,0.0065369052562740185
33811,0.006536589510844532
32714,0.006535963876837479
32837,0.0065299636081826255
33801,0.006529203140741729
78229,0.006526679793968382
28677,0.006524355822738905
33619,0.006520344265911217
33563,0.00652030599235695
33966,0.0065196421008192895
27101,0.00651613351394533
21921,0.006509260266646415
72903,0.006508437751512181
45431,0.00650776322173702
60201,0.006507218161769148
44118,0.006506402768709107
33909,0.006505929389811143
85351,0.006505591026349228
41042,0.006504527065296964
60193,0.0065005949017732205
12302,0.0065
32607,0.006497279200848951
33026,0.006496911055486686
15061,0.006492504409171078
28539,0.006492276297447788
93535,0.0064883146387252144
10950,0.00648796087283672
34743,0.006485622052684845
14612,0.006484848484848485
45229,0.006483826716713898
46614,0.006483033932135729
33534,0.006481255491168383
34287,0.006480929925249781
23669,0.006478888250866241
32095,0.006478094441281654
32119,0.006476316078689966
77049,0.006471588786081628
32129,0.006470159291923393
33414,0.006469306699130407
48198,0.006467782300625136
47714,0.006465858191657157
61201,0.006464592274678112
23454,0.006463519177721812
73160,0.006460076193378063
60544,0.006459803338558838
48390,0.006458241062522404
28083,0.006457724852176405
29579,0.006456380519227507
32225,0.006456300457522141
72034,0.006454135094511242
14618,0.006453531616509547
60605,0.006452237361970999
30016,0.006451281458927352
33433,0.006447924176010608
21231,0.006447684677003101
32835,0.006447544912193385
78526,0.006445115810674723
34222,0.0064427710843373495
60139,0.006442697828498884
33617,0.006441729046423713
79938,0.006440247647176025
30180,0.006438655038117979
32927,0.006437252723769714
60169,0.006432449169958463
